date,gov_id,gov_name,region,mean_ndvi,std_ndvi,mean_ndmi,healthy_pct,cloud_pct,confidence,scene_id
2022-07-19,siliana,Siliana,centre-west,0.1524,0.0765,-0.1120,1.94,0.0,0.775,S2B_32SNE_20220719_0_L2A
2022-08-13,siliana,Siliana,centre-west,0.1523,0.0824,-0.1194,2.10,0.0,0.802,S2A_32SNE_20220813_0_L2A
2022-09-15,siliana,Siliana,centre-west,0.1432,0.0946,-0.1534,1.88,0.0,1.000,S2A_32SNE_20220915_0_L2A
2022-10-20,siliana,Siliana,centre-west,0.1656,0.0931,-0.1492,3.30,0.0,1.000,S2B_32SNE_20221020_0_L2A
2022-11-21,siliana,Siliana,centre-west,0.1950,0.1158,-0.1568,4.57,0.0,0.770,S2A_32SNE_20221121_0_L2A
2022-12-26,siliana,Siliana,centre-west,0.2345,0.1270,-0.1359,5.70,0.0,0.742,S2B_32SNE_20221226_0_L2A
2023-01-08,siliana,Siliana,centre-west,0.2380,0.1250,-0.0963,8.12,0.0,1.000,S2B_32SNF_20230108_0_L2A
2023-02-22,siliana,Siliana,centre-west,0.2197,0.1059,-0.1090,6.39,0.0,1.000,S2A_32SNE_20230222_0_L2A
2023-03-24,siliana,Siliana,centre-west,0.2131,0.1148,-0.1067,5.60,0.0,1.000,S2A_32SNE_20230324_0_L2A
2023-04-08,siliana,Siliana,centre-west,0.2081,0.1101,-0.1040,5.83,0.0,1.000,S2B_32SNE_20230408_0_L2A
2023-05-18,siliana,Siliana,centre-west,0.1600,0.0965,-0.1356,1.99,21.8,0.782,S2B_32SNE_20230518_0_L2A
2023-06-27,siliana,Siliana,centre-west,0.2065,0.1048,-0.1117,4.90,0.1,0.999,S2B_32SNE_20230627_0_L2A
2023-07-24,siliana,Siliana,centre-west,0.1618,0.0810,-0.1379,1.72,0.0,0.771,S2B_32SNE_20230724_0_L2A
2023-08-13,siliana,Siliana,centre-west,0.1442,0.0797,-0.1510,1.64,0.0,0.773,S2B_32SNE_20230813_0_L2A
2023-09-17,siliana,Siliana,centre-west,0.1161,0.0452,-0.1449,0.52,0.0,0.816,S2A_32SNE_20230917_0_L2A
2023-10-12,siliana,Siliana,centre-west,0.1461,0.0845,-0.1609,2.38,0.0,0.742,S2B_32SNE_20231012_0_L2A
2023-11-14,siliana,Siliana,centre-west,0.1424,0.0966,-0.1618,2.97,0.0,1.000,S2B_32SNE_20231114_0_L2A
2023-12-26,siliana,Siliana,centre-west,0.2678,0.1290,-0.1001,9.24,0.0,0.763,S2A_32SNE_20231226_0_L2A
2024-01-25,siliana,Siliana,centre-west,0.3628,0.1855,-0.0157,31.56,0.0,0.537,S2A_32SNF_20240125_0_L2A
2024-02-04,siliana,Siliana,centre-west,0.4576,0.2123,0.0509,52.11,0.0,0.701,S2A_32SNE_20240204_0_L2A
2024-03-20,siliana,Siliana,centre-west,0.5643,0.2125,0.1842,80.21,0.0,0.752,S2B_32SNE_20240320_0_L2A
2024-04-04,siliana,Siliana,centre-west,0.5364,0.2137,0.1594,75.93,0.0,0.263,S2A_32SNE_20240404_1_L2A
2024-05-27,siliana,Siliana,centre-west,0.1756,0.0839,-0.1372,2.01,0.0,0.964,S2A_32SNF_20240527_1_L2A
2024-06-06,siliana,Siliana,centre-west,0.1636,0.0763,-0.1341,1.53,0.0,1.000,S2A_32SNE_20240606_0_L2A
2024-07-11,siliana,Siliana,centre-west,0.1225,0.0640,-0.1546,0.80,0.0,1.000,S2B_32SNE_20240711_0_L2A
2024-08-12,siliana,Siliana,centre-west,0.1193,0.0596,-0.1595,0.45,0.0,0.748,S2A_32SNE_20240812_0_L2A
2024-09-01,siliana,Siliana,centre-west,,,,,0.0,,S2A_32SNE_20240901_0_L2A
2024-10-01,siliana,Siliana,centre-west,0.1646,0.0946,-0.1857,1.38,0.0,0.799,S2A_32SNE_20241001_0_L2A
2024-11-25,siliana,Siliana,centre-west,0.2255,0.1193,-0.1348,6.41,0.0,0.646,S2B_32SNF_20241125_0_L2A
2024-12-18,siliana,Siliana,centre-west,0.2496,0.1427,-0.1027,12.99,0.0,1.000,S2B_32SNE_20241218_0_L2A
2025-01-24,siliana,Siliana,centre-west,0.3182,0.1378,-0.0371,24.69,0.0,0.595,S2B_32SNF_20250124_0_L2A
2025-02-18,siliana,Siliana,centre-west,0.5072,0.1850,0.1178,72.05,0.0,0.735,S2C_32SNE_20250218_0_L2A
2025-03-15,siliana,Siliana,centre-west,0.5300,0.2043,0.1691,78.03,0.0,0.622,S2B_32SNF_20250315_0_L2A
2025-04-04,siliana,Siliana,centre-west,0.5793,0.2141,0.2038,81.26,0.0,0.713,S2B_32SNE_20250404_0_L2A
2025-05-27,siliana,Siliana,centre-west,0.2561,0.1007,-0.0969,7.70,0.0,1.000,S2B_32SNE_20250527_0_L2A
2025-06-13,siliana,Siliana,centre-west,0.2002,0.0752,-0.1263,1.85,0.0,0.681,S2B_32SNE_20250613_1_L2A
2025-07-23,siliana,Siliana,centre-west,0.1507,0.0746,-0.1478,1.38,0.0,1.000,S2A_32SNE_20250723_0_L2A
2025-08-05,siliana,Siliana,centre-west,0.1556,0.0792,-0.1322,1.97,0.0,1.000,S2B_32SNE_20250805_0_L2A
2025-09-01,siliana,Siliana,centre-west,0.1543,0.0728,-0.1655,1.48,0.0,0.743,S2B_32SNE_20250901_1_L2A
2025-10-08,siliana,Siliana,centre-west,0.1934,0.0951,-0.1671,2.53,0.0,0.769,S2A_32SNE_20251008_0_L2A
2025-11-30,siliana,Siliana,centre-west,0.2469,0.1327,-0.1182,9.32,0.0,1.000,S2A_32SNE_20251130_1_L2A
2025-12-28,siliana,Siliana,centre-west,0.3335,0.1474,-0.0280,27.29,0.4,0.996,S2C_32SNE_20251228_0_L2A
2026-01-09,siliana,Siliana,centre-west,0.3772,0.1554,0.0019,37.44,0.0,1.000,S2A_32SNE_20260109_0_L2A
2026-02-26,siliana,Siliana,centre-west,0.5530,0.2278,0.1583,74.26,0.0,1.000,S2C_32SNF_20260226_0_L2A
2026-03-18,siliana,Siliana,centre-west,0.5989,0.2432,0.2083,78.24,0.0,1.000,S2C_32SNE_20260318_0_L2A
2026-04-07,siliana,Siliana,centre-west,0.5813,0.2504,0.2048,75.35,0.0,1.000,S2C_32SNE_20260407_0_L2A
2026-05-19,siliana,Siliana,centre-west,0.2913,0.1287,-0.0325,21.53,0.1,0.999,S2A_32SNF_20260519_2_L2A
2026-06-28,siliana,Siliana,centre-west,0.1574,0.0792,-0.1410,1.40,0.0,1.000,S2A_32SNE_20260628_1_L2A
2026-07-16,siliana,Siliana,centre-west,0.1497,0.0788,-0.1367,1.15,0.0,1.000,S2C_32SNE_20260716_0_L2A
2026-08-20,siliana,Siliana,centre-west,0.1482,0.0825,-0.1599,1.60,0.0,1.000,S2B_32SNE_20260820_0_L2A
2022-01-30,sousse,Sousse,sahel,0.2504,0.1334,-0.0816,10.23,0.0,1.000,S2B_32SPE_20220130_0_L2A
2022-02-04,sousse,Sousse,sahel,0.2619,0.1338,-0.0745,10.60,6.0,0.940,S2A_32SPE_20220204_0_L2A
2022-03-06,sousse,Sousse,sahel,0.2700,0.1267,-0.0593,11.66,23.2,0.768,S2A_32SPE_20220306_0_L2A
2022-04-10,sousse,Sousse,sahel,0.2678,0.1199,-0.0564,11.82,0.0,1.000,S2B_32SPE_20220410_0_L2A
2022-05-15,sousse,Sousse,sahel,0.1957,0.1082,-0.1238,1.96,0.0,1.000,S2A_32SPE_20220515_0_L2A
2022-06-24,sousse,Sousse,sahel,0.1605,0.0857,-0.1323,1.18,0.0,1.000,S2A_32SPE_20220624_0_L2A
2022-07-19,sousse,Sousse,sahel,0.1616,0.0777,-0.1272,1.50,0.0,1.000,S2B_32SPE_20220719_0_L2A
2022-08-13,sousse,Sousse,sahel,0.1548,0.0846,-0.1565,1.08,0.0,1.000,S2A_32SPE_20220813_0_L2A
2022-09-12,sousse,Sousse,sahel,0.1489,0.0870,-0.1594,1.02,0.0,1.000,S2A_32SPE_20220912_0_L2A
2022-10-22,sousse,Sousse,sahel,0.1809,0.1055,-0.1330,1.76,0.1,0.999,S2A_32SPE_20221022_0_L2A
2022-11-21,sousse,Sousse,sahel,0.1787,0.1006,-0.1325,2.14,0.1,0.999,S2A_32SPE_20221121_0_L2A
2022-12-21,sousse,Sousse,sahel,0.1897,0.1135,-0.1254,3.09,0.1,0.999,S2A_32SPE_20221221_0_L2A
2023-01-05,sousse,Sousse,sahel,0.1799,0.1003,-0.1287,2.87,1.5,0.985,S2B_32SPE_20230105_0_L2A
2023-02-19,sousse,Sousse,sahel,0.1824,0.0962,-0.1050,2.51,0.1,0.999,S2A_32SPE_20230219_0_L2A
2023-03-26,sousse,Sousse,sahel,0.1974,0.1042,-0.0979,3.32,0.0,1.000,S2B_32SPE_20230326_0_L2A
2023-04-10,sousse,Sousse,sahel,0.1910,0.0944,-0.0998,3.05,0.2,0.998,S2A_32SPE_20230410_0_L2A
2023-06-19,sousse,Sousse,sahel,0.1891,0.0991,-0.1221,1.99,0.1,0.999,S2A_32SPE_20230619_0_L2A
2023-07-04,sousse,Sousse,sahel,0.1565,0.0799,-0.1475,1.30,0.0,1.000,S2B_32SPE_20230704_0_L2A
2023-08-08,sousse,Sousse,sahel,0.1502,0.0769,-0.1357,1.25,0.0,1.000,S2A_32SPE_20230808_0_L2A
2023-09-17,sousse,Sousse,sahel,0.1457,0.0798,-0.1415,0.95,0.0,1.000,S2A_32SPE_20230917_0_L2A
2023-10-12,sousse,Sousse,sahel,0.1570,0.0805,-0.1324,1.38,0.0,1.000,S2B_32SPE_20231012_0_L2A
2023-11-16,sousse,Sousse,sahel,0.1604,0.0942,-0.1473,1.56,0.1,0.999,S2A_32SPE_20231116_0_L2A
2023-12-26,sousse,Sousse,sahel,0.2371,0.1294,-0.0496,11.66,0.1,0.999,S2A_32SPE_20231226_0_L2A
2024-01-25,sousse,Sousse,sahel,0.2798,0.1507,-0.0452,18.00,0.1,0.999,S2A_32SPE_20240125_0_L2A
2024-02-04,sousse,Sousse,sahel,0.3001,0.1569,-0.0333,22.21,0.0,1.000,S2A_32SPE_20240204_0_L2A
2024-03-30,sousse,Sousse,sahel,0.2780,0.0947,0.0117,29.66,0.2,0.998,S2B_32SPE_20240330_0_L2A
2024-04-04,sousse,Sousse,sahel,0.3097,0.1286,-0.0303,20.04,0.0,0.286,S2A_32SPE_20240404_0_L2A
2024-05-19,sousse,Sousse,sahel,0.2131,0.1086,-0.0857,3.11,0.1,0.999,S2B_32SPE_20240519_0_L2A
2024-06-08,sousse,Sousse,sahel,0.1770,0.0868,-0.1148,1.51,0.0,1.000,S2B_32SPE_20240608_0_L2A
2024-07-18,sousse,Sousse,sahel,0.1628,0.0794,-0.1133,1.57,0.0,1.000,S2B_32SPE_20240718_0_L2A
2024-08-27,sousse,Sousse,sahel,0.1647,0.0841,-0.1335,1.49,0.0,1.000,S2B_32SPE_20240827_0_L2A
2024-09-01,sousse,Sousse,sahel,,,,,0.0,,S2A_32SPE_20240901_0_L2A
2024-10-01,sousse,Sousse,sahel,0.1948,0.1267,-0.1196,5.61,0.1,0.999,S2A_32SPE_20241001_0_L2A
2024-11-20,sousse,Sousse,sahel,0.3596,0.1796,-0.0032,37.83,0.0,1.000,S2A_32SPE_20241120_0_L2A
2024-12-10,sousse,Sousse,sahel,0.3772,0.1841,0.0218,44.84,0.0,1.000,S2A_32SPE_20241210_0_L2A
2025-01-24,sousse,Sousse,sahel,0.3589,0.1644,0.0384,47.37,0.1,0.999,S2B_32SPE_20250124_0_L2A
2025-02-03,sousse,Sousse,sahel,0.3959,0.1811,0.0482,50.47,0.0,1.000,S2B_32SPE_20250203_0_L2A
2025-03-15,sousse,Sousse,sahel,0.3523,0.1129,0.0700,65.41,0.1,0.999,S2B_32SPE_20250315_0_L2A
2025-04-19,sousse,Sousse,sahel,0.2786,0.1190,-0.0634,10.55,0.0,1.000,S2C_32SPE_20250419_0_L2A
2025-05-31,sousse,Sousse,sahel,0.2041,0.0928,-0.1315,2.17,0.0,1.000,S2A_32SPE_20250531_0_L2A
2025-06-13,sousse,Sousse,sahel,0.1948,0.0895,-0.1418,1.80,0.0,1.000,S2B_32SPE_20250613_1_L2A
2025-07-18,sousse,Sousse,sahel,0.1730,0.0801,-0.1404,1.47,0.0,1.000,S2C_32SPE_20250718_0_L2A
2025-08-07,sousse,Sousse,sahel,0.1645,0.0800,-0.1444,1.38,0.0,1.000,S2C_32SPE_20250807_0_L2A
2025-09-01,sousse,Sousse,sahel,0.1661,0.0825,-0.1473,1.31,0.0,1.000,S2B_32SPE_20250901_1_L2A
2025-10-26,sousse,Sousse,sahel,0.1973,0.0998,-0.1238,2.93,0.0,1.000,S2C_32SPE_20251026_0_L2A
2025-11-30,sousse,Sousse,sahel,0.2218,0.1103,-0.1076,5.06,0.1,0.999,S2B_32SPE_20251130_0_L2A
2025-12-30,sousse,Sousse,sahel,0.2474,0.1273,-0.0835,10.62,0.1,0.999,S2B_32SPE_20251230_1_L2A
2026-01-09,sousse,Sousse,sahel,0.2702,0.1389,-0.0596,15.42,0.1,0.999,S2B_32SPE_20260109_1_L2A
2026-02-18,sousse,Sousse,sahel,0.3414,0.1687,-0.0096,30.46,0.0,1.000,S2B_32SPE_20260218_0_L2A
2026-03-25,sousse,Sousse,sahel,0.3498,0.1487,-0.0009,33.98,0.3,0.997,S2C_32SPE_20260325_0_L2A
2026-04-06,sousse,Sousse,sahel,0.3143,0.1377,-0.0355,21.28,0.0,1.000,S2A_32SPE_20260406_0_L2A
2026-05-29,sousse,Sousse,sahel,0.1942,0.0890,-0.1210,1.85,0.0,1.000,S2B_32SPE_20260529_0_L2A
2026-06-05,sousse,Sousse,sahel,0.1835,0.0891,-0.1265,1.47,0.0,1.000,S2A_32SPE_20260605_0_L2A
2026-07-08,sousse,Sousse,sahel,0.1685,0.0805,-0.1346,1.38,0.0,1.000,S2B_32SPE_20260708_0_L2A
2026-08-22,sousse,Sousse,sahel,0.1444,0.0790,-0.1553,0.89,0.0,1.000,S2C_32SPE_20260822_0_L2A
2022-01-30,monastir,Monastir,sahel,0.2502,0.1275,-0.0659,9.53,0.1,0.999,S2B_32SPE_20220130_0_L2A
2022-02-04,monastir,Monastir,sahel,0.2624,0.1304,-0.0612,10.37,1.7,0.954,S2A_32SPE_20220204_0_L2A
2022-03-06,monastir,Monastir,sahel,0.2356,0.1143,-0.0566,8.33,38.4,0.192,S2A_32SPE_20220306_0_L2A
2022-04-10,monastir,Monastir,sahel,0.2414,0.1226,-0.0541,9.96,0.1,0.999,S2B_32SPE_20220410_0_L2A
2022-05-15,monastir,Monastir,sahel,0.1979,0.1216,-0.0999,3.20,8.6,0.894,S2A_32SPE_20220515_0_L2A
2022-06-24,monastir,Monastir,sahel,0.1647,0.0981,-0.1094,1.98,0.0,1.000,S2A_32SPE_20220624_0_L2A
2022-07-19,monastir,Monastir,sahel,0.1584,0.0827,-0.1143,1.77,0.0,1.000,S2B_32SPE_20220719_0_L2A
2022-08-13,monastir,Monastir,sahel,0.1560,0.0882,-0.1354,1.34,0.0,1.000,S2A_32SPE_20220813_0_L2A
2022-09-12,monastir,Monastir,sahel,0.1518,0.0897,-0.1432,1.27,0.0,1.000,S2A_32SPE_20220912_0_L2A
2022-10-22,monastir,Monastir,sahel,0.2041,0.1165,-0.1046,3.36,0.1,0.999,S2A_32SPE_20221022_0_L2A
2022-11-21,monastir,Monastir,sahel,0.1968,0.1083,-0.1033,3.62,0.1,0.999,S2A_32SPE_20221121_0_L2A
2022-12-21,monastir,Monastir,sahel,0.2121,0.1233,-0.0980,5.26,0.1,0.999,S2A_32SPE_20221221_0_L2A
2023-01-05,monastir,Monastir,sahel,0.1910,0.1031,-0.1020,4.22,16.7,0.668,S2B_32SPE_20230105_0_L2A
2023-02-19,monastir,Monastir,sahel,0.2023,0.1083,-0.0621,5.67,0.0,0.999,S2A_32SPE_20230219_0_L2A
2023-03-26,monastir,Monastir,sahel,0.2285,0.1266,-0.0626,9.19,0.4,0.995,S2B_32SPE_20230326_0_L2A
2023-04-10,monastir,Monastir,sahel,0.2226,0.1155,-0.0627,8.27,0.0,1.000,S2A_32SPE_20230410_0_L2A
2023-06-19,monastir,Monastir,sahel,0.2005,0.1183,-0.0944,4.03,0.1,0.999,S2A_32SPE_20230619_0_L2A
2023-07-04,monastir,Monastir,sahel,0.1707,0.0919,-0.1164,2.27,0.0,1.000,S2B_32SPE_20230704_0_L2A
2023-08-08,monastir,Monastir,sahel,0.1572,0.0812,-0.1109,1.51,0.0,1.000,S2A_32SPE_20230808_0_L2A
2023-09-17,monastir,Monastir,sahel,0.1692,0.0996,-0.1102,2.00,0.0,1.000,S2A_32SPE_20230917_0_L2A
2023-10-12,monastir,Monastir,sahel,0.1723,0.0888,-0.1093,2.09,0.0,1.000,S2B_32SPE_20231012_0_L2A
2023-11-16,monastir,Monastir,sahel,0.1747,0.0998,-0.1241,2.22,0.1,0.999,S2A_32SPE_20231116_0_L2A
2023-12-26,monastir,Monastir,sahel,0.2368,0.1235,-0.0169,14.10,0.1,0.985,S2A_32SPE_20231226_0_L2A
2024-01-25,monastir,Monastir,sahel,0.2734,0.1454,-0.0335,17.68,0.1,0.989,S2A_32SPE_20240125_0_L2A
2024-02-04,monastir,Monastir,sahel,0.2915,0.1561,-0.0233,21.99,0.1,0.992,S2A_32SPE_20240204_0_L2A
2024-03-30,monastir,Monastir,sahel,0.2371,0.0923,0.0037,17.45,1.3,0.976,S2B_32SPE_20240330_0_L2A
2024-04-04,monastir,Monastir,sahel,0.1842,0.1719,-0.0046,18.26,0.0,0.000,S2A_32SPE_20240404_0_L2A
2024-05-19,monastir,Monastir,sahel,0.1924,0.1055,-0.0744,3.30,0.3,0.997,S2B_32SPE_20240519_0_L2A
2024-06-08,monastir,Monastir,sahel,0.1759,0.0962,-0.0959,2.19,0.1,0.999,S2B_32SPE_20240608_0_L2A
2024-07-18,monastir,Monastir,sahel,0.1609,0.0822,-0.1024,1.71,0.0,1.000,S2B_32SPE_20240718_0_L2A
2024-08-27,monastir,Monastir,sahel,0.1685,0.0880,-0.1152,1.77,0.0,1.000,S2B_32SPE_20240827_0_L2A
2024-09-01,monastir,Monastir,sahel,,,,,0.0,,S2A_32SPE_20240901_0_L2A
2024-10-01,monastir,Monastir,sahel,0.2076,0.1215,-0.0968,5.31,0.2,0.995,S2A_32SPE_20241001_0_L2A
2024-11-20,monastir,Monastir,sahel,0.3433,0.1759,0.0079,37.79,2.5,0.970,S2A_32SPE_20241120_0_L2A
2024-12-10,monastir,Monastir,sahel,0.3681,0.1857,0.0350,45.94,0.1,0.992,S2A_32SPE_20241210_0_L2A
2025-01-24,monastir,Monastir,sahel,0.3380,0.1703,0.0585,48.71,0.1,0.990,S2B_32SPE_20250124_0_L2A
2025-02-03,monastir,Monastir,sahel,0.3977,0.1964,0.1204,64.09,0.1,0.985,S2B_32SPE_20250203_0_L2A
2025-03-15,monastir,Monastir,sahel,0.3232,0.1385,0.0678,54.05,0.3,0.987,S2B_32SPE_20250315_0_L2A
2025-04-19,monastir,Monastir,sahel,0.2721,0.1356,-0.0409,15.53,0.0,0.992,S2C_32SPE_20250419_0_L2A
2025-05-31,monastir,Monastir,sahel,0.2278,0.1148,-0.0823,5.68,0.0,0.994,S2A_32SPE_20250531_0_L2A
2025-06-13,monastir,Monastir,sahel,0.2095,0.1049,-0.1017,3.49,0.0,0.997,S2B_32SPE_20250613_1_L2A
2025-07-18,monastir,Monastir,sahel,0.1809,0.0873,-0.1084,2.18,0.0,1.000,S2C_32SPE_20250718_0_L2A
2025-08-07,monastir,Monastir,sahel,0.1719,0.0852,-0.1147,1.90,0.0,1.000,S2C_32SPE_20250807_0_L2A
2025-09-01,monastir,Monastir,sahel,0.1675,0.0861,-0.1193,1.61,0.0,1.000,S2B_32SPE_20250901_1_L2A
2025-10-26,monastir,Monastir,sahel,0.1807,0.0892,-0.1060,2.48,0.0,1.000,S2C_32SPE_20251026_0_L2A
2025-11-30,monastir,Monastir,sahel,0.2171,0.1060,-0.0875,4.75,0.1,0.999,S2B_32SPE_20251130_0_L2A
2025-12-30,monastir,Monastir,sahel,0.2340,0.1174,-0.0705,8.03,0.1,0.997,S2B_32SPE_20251230_1_L2A
2026-01-09,monastir,Monastir,sahel,0.2546,0.1273,-0.0589,10.26,0.0,0.997,S2B_32SPE_20260109_1_L2A
2026-02-18,monastir,Monastir,sahel,0.3154,0.1723,0.0003,30.63,0.1,0.988,S2B_32SPE_20260218_0_L2A
2026-03-25,monastir,Monastir,sahel,0.3216,0.1653,0.0045,32.84,0.1,0.988,S2C_32SPE_20260325_0_L2A
2026-04-06,monastir,Monastir,sahel,0.2998,0.1596,-0.0190,25.53,0.1,0.989,S2A_32SPE_20260406_0_L2A
2026-05-29,monastir,Monastir,sahel,0.1971,0.0988,-0.0951,3.41,0.0,1.000,S2B_32SPE_20260529_0_L2A
2026-06-05,monastir,Monastir,sahel,0.1900,0.1018,-0.0959,3.00,0.0,1.000,S2A_32SPE_20260605_0_L2A
2026-07-08,monastir,Monastir,sahel,0.1704,0.0873,-0.1082,2.13,0.0,1.000,S2B_32SPE_20260708_0_L2A
2026-08-22,monastir,Monastir,sahel,0.1507,0.0852,-0.1333,1.10,0.0,1.000,S2C_32SPE_20260822_0_L2A
2022-01-30,mahdia,Mahdia,sahel,0.2322,0.0902,-0.1075,3.69,0.0,1.000,S2B_32SPE_20220130_0_L2A
2022-02-04,mahdia,Mahdia,sahel,0.2376,0.0903,-0.0989,3.96,0.0,1.000,S2A_32SPE_20220204_0_L2A
2022-03-06,mahdia,Mahdia,sahel,0.2103,0.0732,-0.1102,1.99,34.1,0.659,S2A_32SPE_20220306_0_L2A
2022-04-10,mahdia,Mahdia,sahel,0.2127,0.0776,-0.1000,2.87,0.1,0.999,S2B_32SPE_20220410_0_L2A
2022-05-15,mahdia,Mahdia,sahel,0.1776,0.0710,-0.1322,0.66,0.5,0.995,S2A_32SPE_20220515_0_L2A
2022-06-24,mahdia,Mahdia,sahel,0.1539,0.0564,-0.1398,0.35,0.0,1.000,S2A_32SPE_20220624_0_L2A
2022-07-19,mahdia,Mahdia,sahel,0.1499,0.0500,-0.1444,0.31,0.0,1.000,S2B_32SPE_20220719_0_L2A
2022-08-13,mahdia,Mahdia,sahel,0.1435,0.0516,-0.1612,0.21,0.0,1.000,S2A_32SPE_20220813_0_L2A
2022-09-12,mahdia,Mahdia,sahel,0.1420,0.0557,-0.1634,0.19,0.0,1.000,S2A_32SPE_20220912_0_L2A
2022-10-22,mahdia,Mahdia,sahel,0.1716,0.0696,-0.1364,0.58,0.3,0.997,S2A_32SPE_20221022_0_L2A
2022-11-21,mahdia,Mahdia,sahel,0.1764,0.0700,-0.1268,0.96,0.0,1.000,S2A_32SPE_20221121_0_L2A
2022-12-21,mahdia,Mahdia,sahel,0.1976,0.0850,-0.1208,1.80,0.0,1.000,S2A_32SPE_20221221_0_L2A
2023-01-05,mahdia,Mahdia,sahel,0.1849,0.0713,-0.1336,1.23,2.1,0.979,S2B_32SPE_20230105_0_L2A
2023-02-19,mahdia,Mahdia,sahel,0.1943,0.0738,-0.0786,2.12,0.0,1.000,S2A_32SPE_20230219_0_L2A
2023-03-26,mahdia,Mahdia,sahel,0.2267,0.0879,-0.0871,4.69,0.2,0.998,S2B_32SPE_20230326_0_L2A
2023-04-10,mahdia,Mahdia,sahel,0.2265,0.0815,-0.0766,4.47,0.0,1.000,S2A_32SPE_20230410_0_L2A
2023-06-19,mahdia,Mahdia,sahel,0.1987,0.0769,-0.1107,1.31,0.0,1.000,S2A_32SPE_20230619_0_L2A
2023-07-04,mahdia,Mahdia,sahel,0.1678,0.0568,-0.1402,0.49,0.0,1.000,S2B_32SPE_20230704_0_L2A
2023-08-08,mahdia,Mahdia,sahel,0.1591,0.0507,-0.1354,0.32,0.0,1.000,S2A_32SPE_20230808_0_L2A
2023-09-17,mahdia,Mahdia,sahel,0.1707,0.0693,-0.1270,0.57,0.0,1.000,S2A_32SPE_20230917_0_L2A
2023-10-12,mahdia,Mahdia,sahel,0.1732,0.0604,-0.1291,0.53,0.0,1.000,S2B_32SPE_20231012_0_L2A
2023-11-16,mahdia,Mahdia,sahel,0.1730,0.0676,-0.1395,0.75,0.3,0.997,S2A_32SPE_20231116_0_L2A
2023-12-26,mahdia,Mahdia,sahel,0.2295,0.0868,-0.0197,8.56,1.7,0.983,S2A_32SPE_20231226_0_L2A
2024-01-25,mahdia,Mahdia,sahel,0.2558,0.0992,-0.0676,8.94,0.0,1.000,S2A_32SPE_20240125_0_L2A
2024-02-04,mahdia,Mahdia,sahel,0.2786,0.1092,-0.0519,13.80,0.0,1.000,S2A_32SPE_20240204_0_L2A
2024-03-30,mahdia,Mahdia,sahel,0.2293,0.0595,-0.0240,9.00,2.3,0.977,S2B_32SPE_20240330_0_L2A
2024-04-04,mahdia,Mahdia,sahel,0.2505,0.0922,-0.0664,8.14,0.0,1.000,S2A_32SPE_20240404_1_L2A
2024-05-19,mahdia,Mahdia,sahel,0.1839,0.0649,-0.1075,0.56,0.5,0.995,S2B_32SPE_20240519_0_L2A
2024-06-08,mahdia,Mahdia,sahel,0.1741,0.0590,-0.1215,0.40,0.0,1.000,S2B_32SPE_20240608_0_L2A
2024-07-18,mahdia,Mahdia,sahel,0.1605,0.0515,-0.1294,0.36,0.0,1.000,S2B_32SPE_20240718_0_L2A
2024-08-27,mahdia,Mahdia,sahel,0.1637,0.0544,-0.1443,0.31,0.0,1.000,S2B_32SPE_20240827_0_L2A
2024-09-01,mahdia,Mahdia,sahel,,,,,0.0,,S2A_32SPE_20240901_0_L2A
2024-10-01,mahdia,Mahdia,sahel,0.2128,0.0939,-0.1036,3.07,0.1,0.999,S2A_32SPE_20241001_0_L2A
2024-11-20,mahdia,Mahdia,sahel,0.3488,0.1382,-0.0047,34.28,0.0,1.000,S2A_32SPE_20241120_0_L2A
2024-12-10,mahdia,Mahdia,sahel,0.3706,0.1487,0.0217,43.31,4.5,0.955,S2A_32SPE_20241210_0_L2A
2026-09-12,tunis,Tunis,north,0.1622,0.1353,-0.0752,5.87,0.0,1.000,S2B_32SNF_20260909_0_L2A
2026-09-12,ariana,Ariana,north,,,,,41.2,,S2C_32SNG_20260911_0_L2A
2026-09-12,ben-arous,Ben Arous,north,0.1896,0.1377,-0.1284,5.32,0.0,1.000,S2B_32SNF_20260909_0_L2A
2026-09-12,manouba,Manouba,north,0.1767,0.1120,-0.1362,3.95,0.0,1.000,S2B_32SNF_20260909_0_L2A
2026-09-12,nabeul,Nabeul,cap-bon,0.2968,0.1738,-0.0814,18.32,4.6,0.954,S2B_32SPF_20260906_0_L2A
2026-09-12,zaghouan,Zaghouan,north,0.2296,0.1462,-0.1275,10.03,0.0,1.000,S2B_32SNF_20260909_0_L2A
2026-09-12,bizerte,Bizerte,north,0.1519,0.0800,-0.1171,2.58,19.0,0.551,S2C_32SNG_20260911_0_L2A
2026-09-12,beja,Béja,north,0.2351,0.1602,-0.0825,12.03,0.0,1.000,S2B_32SMF_20260909_0_L2A
2026-09-12,jendouba,Jendouba,north,0.2810,0.2098,-0.0719,18.61,0.0,1.000,S2B_32SMF_20260909_0_L2A
2026-09-12,kef,Le Kef,north,0.1610,0.0726,-0.1394,1.26,0.0,1.000,S2B_32SME_20260909_0_L2A
2026-09-12,siliana,Siliana,centre-west,0.1421,0.0819,-0.1651,1.77,0.3,0.997,S2B_32SNE_20260909_0_L2A
2026-09-12,sousse,Sousse,sahel,0.1552,0.0814,-0.1474,1.10,0.1,0.999,S2B_32SPE_20260906_0_L2A
2026-09-12,monastir,Monastir,sahel,0.1599,0.0858,-0.1265,1.37,0.0,1.000,S2B_32SPE_20260906_0_L2A
